tweet,clean,ingles,sent_TextBlob,sent_Vader,sent_flair
"RT @SinLinea_Mx: 👉Pfizer inicia trámites con Cofepris para obtener registro sanitario de vacuna contra Covid-19.
#AhíLaLlevamos 🙌

https://…","RT  👉Pfizer inicia trámites con Cofepris para obtener registro sanitario de vacuna contra Covid-19.
 🙌

","RT 👉Pfizer initiates procedures with Cofepris to obtain a sanitary registration of the vaccine against Covid-19.
 🙌",0.0,0.0,-0.9938439130783081
"RT @TraderComplex: ¿Nos toca la vacuna rusa?

Lo lamento Vlad, pero no creo en tus científicos.","RT  ¿Nos toca la vacuna rusa?

Lo lamento Vlad, pero no creo en tus científicos.","RT Do we have the Russian vaccine?

I'm sorry Vlad, but I don't believe in your scientists.",-0.25,-0.0387,-0.9999262094497681
"⭕ #ALERTA 

Las primeras dosis de la vacuna de Pfizer-BioNTech llegarían a los hospitales del Reino Unido en 10 días, según el diario The Guardian. 

Se espera que los trabajadores del Servicio Nacional de Salud (NHS) se preparen para recibirlas ""entre el 7 y el 9 de diciembre"" https://t.co/v9cgDYwcp3","⭕  

Las primeras dosis de la vacuna de Pfizer-BioNTech llegarían a los hospitales del Reino Unido en 10 días, según el diario The Guardian. 

Se espera que los trabajadores del Servicio Nacional de Salud (NHS) se preparen para recibirlas ""entre el 7 y el 9 de diciembre"" ","⭕

The first doses of the Pfizer-BioNTech vaccine would reach UK hospitals in 10 days, according to The Guardian newspaper.

Workers from the National Health Service (NHS) are expected to prepare to receive them ""between 7 and 9 December""",0.075,0.0258,-0.9996070265769958
"RT @juancarlossaid: Respecto a vacuna Pfizer, ni la FDA ni entidad reguladora en Europa o el Reino Unido, han aprobado una vacuna para #cov…","RT  Respecto a vacuna Pfizer, ni la FDA ni entidad reguladora en Europa o el Reino Unido, han aprobado una vacuna para ","RT Regarding the Pfizer vaccine, neither the FDA nor the regulatory body in Europe or the United Kingdom have approved a vaccine for",0.0,0.6808,-0.9980463981628418
"RT @CNNEE: Es correcto que el Reino Unido evalúe la vacuna experimental de AstraZeneca contra el covid-19, según infectólogo.
https://t.co/…","RT  Es correcto que el Reino Unido evalúe la vacuna experimental de AstraZeneca contra el covid-19, según infectólogo.
","RT It is correct that the United Kingdom is evaluating AstraZeneca's experimental vaccine against covid-19, according to infectologist.",0.1,0.4215,-0.9982450008392334
RT @el_pais: Los hackers se hicieron pasar por reclutadores de personal en LinkedIn y WhatsApp para abordar con falsas ofertas de trabajo a…,RT  Los hackers se hicieron pasar por reclutadores de personal en LinkedIn y WhatsApp para abordar con falsas ofertas de trabajo a…,RT Hackers posed as staff recruiters on LinkedIn and WhatsApp to target ...,0.0,0.0,-0.9955192804336548
RT @Lola046351031: Está en #Adopcion Vacuna y esterilizada la llevaron a sacrificar simplemente porque ya no la querían por favor #AYUDENOS…,RT  Está en  Vacuna y esterilizada la llevaron a sacrificar simplemente porque ya no la querían por favor ,RT is in vaccine and sterilized they took her to sacrifice simply because they no longer wanted her please,0.0,0.0258,-0.9998512268066406
"@wendollynzul Así es, paciencia creo ya pasamos por lo peor pero no debemos ser tan inconsciente en exponernos y a la vez ser un foto de contagio, cuídate ya falta muy poco para una vacuna este a nuestro alcance💙🙏"," Así es, paciencia creo ya pasamos por lo peor pero no debemos ser tan inconsciente en exponernos y a la vez ser un foto de contagio, cuídate ya falta muy poco para una vacuna este a nuestro alcance💙🙏","That's right, patience I think we have already gone through the worst but we should not be so unconscious in exposing ourselves and at the same time being a contagious photo, take care of yourself and there is very little left for a vaccine to be within our reach💙🙏",-0.19160714285714286,0.5506,-0.991965651512146
RT @rimbaudarth: La única medida que ha adoptado el Gobierno contra la pandemia es fiar absolutamente todo a la llegada de una vacuna que n…,RT  La única medida que ha adoptado el Gobierno contra la pandemia es fiar absolutamente todo a la llegada de una vacuna que n…,RT The only measure that the Government has adopted against the pandemic is to trust absolutely everything upon the arrival of a vaccine that n ...,0.1,0.5106,-0.7776440382003784
"RT @ConElMazoDando: Director de AstraZeneca señala probabilidad de un ""estudio adicional"" de su vacuna https://t.co/ipp4HVexHR  #6DBolivarY…","RT  Director de AstraZeneca señala probabilidad de un ""estudio adicional"" de su vacuna   ","RT Director of AstraZeneca indicates probability of an ""additional study"" of his vaccine",0.0,0.0,-0.9964386224746704
"La primera vacuna contra la COVID-19 llegará a Inglaterra en 10 días, según ‘The Guardian’ https://t.co/dUjfyZuOnw","La primera vacuna contra la COVID-19 llegará a Inglaterra en 10 días, según ‘The Guardian’ ","The first vaccine against COVID-19 will arrive in England in 10 days, according to 'The Guardian'",0.25,0.0,-0.956337571144104
@el_arandano Encontraron la vacuna 💉, Encontraron la vacuna 💉,They found the vaccine 💉,0.0,0.0,-0.9996503591537476
RT @AlertaNews24: 🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT  🇺🇸 | URGENTE: United Airlines anuncia que comienza a llevar la vacuna Covid-19 de Pfizer a todo EEUU para una distribució…,RT 🇺🇸 | URGENT: United Airlines announces that it begins to carry Pfizer's Covid-19 vaccine to the entire US for a distribution ...,0.0,0.6523,-0.9914773106575012
RT @ChapuApaolaza: “Ir al hospital a visitar el laboratorio de investigación de la vacuna es como ir de visita al Palacio de Hielo a saltar…,RT  “Ir al hospital a visitar el laboratorio de investigación de la vacuna es como ir de visita al Palacio de Hielo a saltar…,RT “Going to the hospital to visit the vaccine research laboratory is like going to the Ice Palace to jump…,0.0,0.3612,-0.9734585881233215
"La estrategia a tres puntas para garantizar la vacuna Hizo falta un anuncio positivo para que se lanzara la campaña del miedo. El acuerdo para la compra de 25 millones de vacunas a Rusia depende del resultado final de los estudios. ""Lo que está haciendo https://t.co/vsr8FcZd6N","La estrategia a tres puntas para garantizar la vacuna Hizo falta un anuncio positivo para que se lanzara la campaña del miedo. El acuerdo para la compra de 25 millones de vacunas a Rusia depende del resultado final de los estudios. ""Lo que está haciendo ","The three-pronged strategy to guarantee the vaccine It took a positive announcement for the fear campaign to be launched. The agreement for the purchase of 25 million vaccines from Russia depends on the final result of the studies. ""What she is doing",0.11363636363636363,0.7269,-0.9970716238021851
"RT @aguilarcamin: Entre los países que han preordenado la vacuna de AstraZeneca/Oxford,  según el World Economic Forum, no aparece México👇👇…","RT  Entre los países que han preordenado la vacuna de AstraZeneca/Oxford,  según el World Economic Forum, no aparece México👇👇…","RT Among the countries that have pre-ordered the AstraZeneca / Oxford vaccine, according to the World Economic Forum, Mexico does not appear👇👇…",0.2,0.0,-0.9990110397338867
RT @chincheverde59: Es imposible medir los efectos secundarios de una vacuna de ARN mensajero como las de Pfizer y Moderna en tan poco tiem…,RT  Es imposible medir los efectos secundarios de una vacuna de ARN mensajero como las de Pfizer y Moderna en tan poco tiem…,RT It is impossible to measure the side effects of a messenger RNA vaccine like those of Pfizer and Moderna in such a short time ...,-0.2222222222222222,0.3612,-0.9998461008071899
"RT @ConElMazoDando: Director de AstraZeneca señala probabilidad de un ""estudio adicional"" de su vacuna https://t.co/ipp4HVexHR  #6DBolivarY…","RT  Director de AstraZeneca señala probabilidad de un ""estudio adicional"" de su vacuna   ","RT Director of AstraZeneca indicates probability of an ""additional study"" of his vaccine",0.0,0.0,-0.9964386224746704
"RT @CNNEE: Es correcto que el Reino Unido evalúe la vacuna experimental de AstraZeneca contra el covid-19, según infectólogo.
https://t.co/…","RT  Es correcto que el Reino Unido evalúe la vacuna experimental de AstraZeneca contra el covid-19, según infectólogo.
","RT It is correct that the United Kingdom is evaluating AstraZeneca's experimental vaccine against covid-19, according to infectologist.",0.1,0.4215,-0.9982450008392334
"@clarincom Mas vale, la vacuna contra la gripe tampoco la erradicó. Cada año hay una o varias nuevas cepas"," Mas vale, la vacuna contra la gripe tampoco la erradicó. Cada año hay una o varias nuevas cepas","Better still, the flu vaccine didn't eradicate it either. Every year there are one or more new strains",0.37878787878787873,-0.2911,-0.9998857975006104
"RT @exitoso_soy: Hagan fila para ponerse la vacuna en orden:

1. Políticos
2. Periodistas 
3. Médicos obedientes a la OMS 

Permitan al pue…","RT  Hagan fila para ponerse la vacuna en orden:

1. Políticos
2. Periodistas 
3. Médicos obedientes a la OMS 

Permitan al pue…","RT Line up to get the vaccine in order:

1. Politicians
2. Journalists
3. Doctors compliant with WHO

Let the people ...",0.0,0.0,0.952019453048706
RT @UNoticias: Sería la segunda vacuna cubana para enfrentar la pandemia llamada Soberana 02 https://t.co/mq8XDu0Pns,RT  Sería la segunda vacuna cubana para enfrentar la pandemia llamada Soberana 02 ,RT It would be the second Cuban vaccine to face the pandemic called Sovereign 02,0.0,0.0,-0.9821599125862122
"RT @CNNEE: Es correcto que el Reino Unido evalúe la vacuna experimental de AstraZeneca contra el covid-19, según infectólogo.
https://t.co/…","RT  Es correcto que el Reino Unido evalúe la vacuna experimental de AstraZeneca contra el covid-19, según infectólogo.
","RT It is correct that the United Kingdom is evaluating AstraZeneca's experimental vaccine against covid-19, according to infectologist.",0.1,0.4215,-0.9982450008392334
"RT @AlertaNews24: 🇬🇧 | URGENTE - CORONAVIRUS: Las primeras dosis de la vacuna llegarán a los hospitales británicos en 10 días, según The gu…","RT  🇬🇧 | URGENTE - CORONAVIRUS: Las primeras dosis de la vacuna llegarán a los hospitales británicos en 10 días, según The gu…","RT 🇬🇧 | URGENT - CORONAVIRUS: The first doses of the vaccine will reach British hospitals in 10 days, according to The gu ...",0.125,0.3885,-0.9930945634841919
RT @ConElMazoDando: Brasil: Denuncian interferencia de Bolsorano  contra el desarrollo de la vacuna china CoronaVac https://t.co/PO74n3oimB…,RT  Brasil: Denuncian interferencia de Bolsorano  contra el desarrollo de la vacuna china CoronaVac ,RT Brasil: Interference by Bolsarano against the development of the Chinese CoronaVac vaccine,0.0,0.0,-0.9995656609535217
"RT @ConsultaPara: La única vacuna de la que México tiene aseguradas 32 millones d dosis es la Sputnik V, desarrollada en RUSIA x el Inst. I…","RT  La única vacuna de la que México tiene aseguradas 32 millones d dosis es la Sputnik V, desarrollada en RUSIA x el Inst. I…","RT The only vaccine for which Mexico has assured 32 million doses is Sputnik V, developed in RUSSIA by Inst. I ...",0.05,0.3612,-0.9978060126304626
"El viceministro de Salud, Luis Suárez Ognio, señaló que los ensayos clínicos en fase 3 nos dirán qué tan efectiva es la vacuna. ""En nuestro país utilizaremos la vacuna más segura y efectiva posible"", remarcó. https://t.co/YdDeRRjLvS","El viceministro de Salud, Luis Suárez Ognio, señaló que los ensayos clínicos en fase 3 nos dirán qué tan efectiva es la vacuna. ""En nuestro país utilizaremos la vacuna más segura y efectiva posible"", remarcó. ","The Vice Minister of Health, Luis Suárez Ognio, pointed out that the clinical trials in phase 3 will tell us how effective the vaccine is. ""In our country we will use the safest and most effective vaccine possible,"" he remarked.",0.42500000000000004,0.8479,0.8485216498374939
"@C5N @wlululw @alferdez Pero, ¿como? No es q se viene la vacuna en la Argentina?","   Pero, ¿como? No es q se viene la vacuna en la Argentina?",But how? Isn't the vaccine coming in Argentina?,0.0,0.0,-0.9963870048522949
RT @fssccoo: 📰  @publico_es: Vacuna covid &gt; España necesita 15000 enfermeras para asumir el plan de vacunación sin saturar aún más la Atenc…,RT  📰   Vacuna covid &gt; España necesita 15000 enfermeras para asumir el plan de vacunación sin saturar aún más la Atenc…,RT  📰   Vacuna covid &gt; España necesita 15000 enfermeras para asumir el plan de vacunación sin saturar aún más la Atenc…,0.0,-0.5574,0.9994964599609375
"Las farmacéuticas controlan las patentes de la #vacuna contra la #Covid, elevando precios y restringiendo el suministro a unos pocos países ricos. Pero los gobiernos votarán un plan para suspenderlas y que el mundo entero pueda beneficiarse. Firma: https://t.co/ZIWPAlHlRl",Las farmacéuticas controlan las patentes de la  contra la  elevando precios y restringiendo el suministro a unos pocos países ricos. Pero los gobiernos votarán un plan para suspenderlas y que el mundo entero pueda beneficiarse. Firma: ,The drug companies control the patents of the contras by raising prices and restricting supplies to a few rich countries. But governments will vote on a plan to suspend them so that the whole world can benefit. Firm:,0.04375,0.3716,0.9453335404396057
